"q_Is","beta_pre","k_A","gamma_H","m_H","H_lag","D_lag","tot_lockdown_effect","school_closure_prop","ph1_release_effect","testing_effect","E_init","time_num","ramp_time","lam_d","lam_h","lam_ch","sd_e","school_closure_effect","lockdown_effect","m_Hbar_mult"
0.0843497716059278,1.06577138699838,0.363205776767605,0.125206306446107,0.197004642742858,6,6,0.822836377678437,0.188599931955189,-0.0266854353021117,0.0141756073223755,18.5968389419403,15,15,82935.3589927952,30750.5925760867,20373.2429529598,0.0581308282365876,0.155186884840407,0.66764949283803,1.6019192751993
0.0792492880063104,1.12173966663084,0.29935892844537,0.125577093911013,0.212894782925081,4,5,0.786409148550284,0.196236277208272,-0.0178437662857459,0.0399403914910598,19.4958241246775,15,16,67106.8727070848,33941.8210679974,19721.2324506259,0.0529579710168409,0.154322003674035,0.632087144876249,1.82491036513083
0.091749966293985,1.13306821466037,0.307103644275226,0.11908917950254,0.218897142841106,5,4,0.769545490931289,0.169880572386452,-0.0475807410089779,0.068115257946918,16.7282628423963,16,15,74704.8943969224,54300.6452406375,23284.9577573318,0.0475930022509927,0.13073082847682,0.638814662454469,1.93870402441246
0.0804168162760665,1.1319661492617,0.293970062772005,0.122702116899159,0.207848519573135,6,3,0.793777096723295,0.1527183588454,-0.0307028813004517,0.0323012024191247,15.4120823191593,15,16,94223.626170186,52035.6918456984,35227.8249125564,0.0388618169953367,0.121224335500648,0.672552761222647,1.26137532550093
0.0804168162760665,1.1319661492617,0.293970062772005,0.122702116899159,0.207848519573135,6,3,0.793777096723295,0.1527183588454,-0.0307028813004517,0.0323012024191247,15.4120823191593,15,16,94223.626170186,52035.6918456984,35227.8249125564,0.0388618169953367,0.121224335500648,0.672552761222647,1.64320276528104
0.0804168162760665,1.1319661492617,0.293970062772005,0.122702116899159,0.207848519573135,6,3,0.793777096723295,0.1527183588454,-0.0307028813004517,0.0323012024191247,15.4120823191593,15,16,94223.626170186,52035.6918456984,35227.8249125564,0.0388618169953367,0.121224335500648,0.672552761222647,1.48221676794669
0.0804168162760665,1.1319661492617,0.293970062772005,0.122702116899159,0.207848519573135,6,3,0.793777096723295,0.1527183588454,-0.0307028813004517,0.0323012024191247,15.4120823191593,15,16,94223.626170186,52035.6918456984,35227.8249125564,0.0388618169953367,0.121224335500648,0.672552761222647,1.84083554226318
0.0804168162760665,1.1319661492617,0.293970062772005,0.122702116899159,0.207848519573135,6,3,0.793777096723295,0.1527183588454,-0.0307028813004517,0.0323012024191247,15.4120823191593,15,16,94223.626170186,52035.6918456984,35227.8249125564,0.0388618169953367,0.121224335500648,0.672552761222647,1.71237107044655
0.0804168162760665,1.1319661492617,0.293970062772005,0.122702116899159,0.207848519573135,6,3,0.793777096723295,0.1527183588454,-0.0307028813004517,0.0323012024191247,15.4120823191593,15,16,94223.626170186,52035.6918456984,35227.8249125564,0.0388618169953367,0.121224335500648,0.672552761222647,1.50116572884973
0.0794616167871194,1.13965537487604,0.286868497040516,0.122642371514056,0.204742592536263,7,4,0.762739178751368,0.178852803699642,0.00276138109414519,0.0541963879246418,19.7276393966801,15,17,98767.5926417099,27599.2074756579,28392.7199057755,0.0487829294606939,0.136418040611244,0.626321138140123,1.37961995443935
0.0937747421208983,1.15663423142346,0.302506190624038,0.116048662622726,0.203450444497767,7,3,0.743224730522268,0.13960566237256,0.00706965180430737,0.0968435744091236,20.467720325157,15,17,79146.2669836411,27871.3383915928,35683.7259136715,0.0588805839086471,0.103758380796229,0.639466349726039,1.61925225735272
0.0937747421208983,1.15663423142346,0.302506190624038,0.116048662622726,0.203450444497767,7,3,0.743224730522268,0.13960566237256,0.00706965180430737,0.0968435744091236,20.467720325157,15,17,79146.2669836411,27871.3383915928,35683.7259136715,0.0588805839086471,0.103758380796229,0.639466349726039,1.21128584203892
0.0937747421208983,1.15663423142346,0.302506190624038,0.116048662622726,0.203450444497767,7,3,0.743224730522268,0.13960566237256,0.00706965180430737,0.0968435744091236,20.467720325157,15,17,79146.2669836411,27871.3383915928,35683.7259136715,0.0588805839086471,0.103758380796229,0.639466349726039,1.59672193730836
0.0937747421208983,1.15663423142346,0.302506190624038,0.116048662622726,0.203450444497767,7,3,0.743224730522268,0.13960566237256,0.00706965180430737,0.0968435744091236,20.467720325157,15,17,79146.2669836411,27871.3383915928,35683.7259136715,0.0588805839086471,0.103758380796229,0.639466349726039,1.03436220691143
0.0937747421208983,1.15663423142346,0.302506190624038,0.116048662622726,0.203450444497767,7,3,0.743224730522268,0.13960566237256,0.00706965180430737,0.0968435744091236,20.467720325157,15,17,79146.2669836411,27871.3383915928,35683.7259136715,0.0588805839086471,0.103758380796229,0.639466349726039,1.46402902488842
0.0937747421208983,1.15663423142346,0.302506190624038,0.116048662622726,0.203450444497767,7,3,0.743224730522268,0.13960566237256,0.00706965180430737,0.0968435744091236,20.467720325157,15,17,79146.2669836411,27871.3383915928,35683.7259136715,0.0588805839086471,0.103758380796229,0.639466349726039,1.5688236315379
0.0884338360731957,1.09785903012361,0.324974716552861,0.124438808232822,0.207155079214547,6,4,0.744474255979018,0.152399420438879,0.0105351140108507,0.085627845025485,22.4596128680064,16,17,57359.2819011709,39099.3218097432,58151.2840238014,0.0716683104044144,0.113457445142868,0.63101681083615,1.59525570818155
0.0884338360731957,1.09785903012361,0.324974716552861,0.124438808232822,0.207155079214547,6,4,0.744474255979018,0.152399420438879,0.0105351140108507,0.085627845025485,22.4596128680064,16,17,57359.2819011709,39099.3218097432,58151.2840238014,0.0716683104044144,0.113457445142868,0.63101681083615,1.36282465662122
0.0721340984597766,1.0478918873943,0.337804880398896,0.115187630022284,0.201167649277929,5,5,0.756541862131248,0.138606911975587,0.0132303767362729,0.0556655363443356,23.3309268252324,17,17,58761.1175626465,35194.1270850154,48288.6738727622,0.0636024311713956,0.104861931290273,0.651679930840976,1.2576157207554
0.0738493634797201,0.970674680482084,0.391891991421437,0.115814410549656,0.204420887761721,4,5,0.783692904125408,0.134592989212859,-0.0120781030852358,0.0347848500074456,22.9463193645418,18,16,57439.1447698383,33104.891223963,52614.3896748492,0.0562860577785143,0.105479570591145,0.678213333534263,1.82637023698142
0.0677080319538898,0.909405339502628,0.448966420966415,0.0967243447631637,0.207900370990887,4,4,0.776929307542866,0.112444901235025,-0.0188088025990398,0.0181968282121901,25.20134466768,18,15,60251.8474309134,34397.2312417811,56474.5748531756,0.0487579962207389,0.087361739253254,0.689567568289612,1.62202261765647
0.0677080319538898,0.909405339502628,0.448966420966415,0.0967243447631637,0.207900370990887,4,4,0.776929307542866,0.112444901235025,-0.0188088025990398,0.0181968282121901,25.20134466768,18,15,60251.8474309134,34397.2312417811,56474.5748531756,0.0487579962207389,0.087361739253254,0.689567568289612,1.37757002884574
0.0916740654107613,0.883709183262023,0.458143233133276,0.107942797679471,0.220441898471329,5,5,0.785850099252113,0.283654712785082,0.00244806319210935,0.0180571372706907,30.7278240162423,18,15,74333.9517253306,30032.3989862861,48976.4159225083,0.0581949277720505,0.222910084195486,0.562940015056627,1.31635958688265
0.0916740654107613,0.883709183262023,0.458143233133276,0.107942797679471,0.220441898471329,5,5,0.785850099252113,0.283654712785082,0.00244806319210935,0.0180571372706907,30.7278240162423,18,15,74333.9517253306,30032.3989862861,48976.4159225083,0.0581949277720505,0.222910084195486,0.562940015056627,1.86091051448552
0.0937265764473202,0.945661724983994,0.358268988107887,0.103806728125605,0.204845945563164,6,4,0.786250744502985,0.244470165543287,-0.00396978643902493,0.0330239566412943,32.0967161860798,18,14,88342.8727581857,29404.9212341763,20771.0481543783,0.0595390741487688,0.192214849667177,0.594035894835808,1.11608072798834
0.0793601857923987,0.905485714758797,0.402562437956823,0.0958555763789692,0.212632569347979,5,5,0.80464993915169,0.362367697046272,-0.037876951174927,0.00403247271216565,33.6434247085742,19,14,63363.4938106203,28551.0777071544,37517.4736518974,0.0687599517840509,0.291579145378821,0.513070793772869,1.26426430429013
0.0805189964922708,0.896830177441459,0.469005326010976,0.103022926388129,0.204033891302449,6,4,0.823534874999262,0.350396981980126,-0.0333542202159533,0.00403309839446926,33.5209808629829,18,14,50668.9008541768,28135.4809380018,56459.7681143034,0.0554154807801286,0.288564134755122,0.534970740244141,1.85360730493758
0.0908885260580018,0.918505090738804,0.398559057399924,0.105105486703926,0.211248057944545,7,5,0.795345970045379,0.34118164516954,-0.0345056845982499,0.00476498268276389,33.7007315312708,17,15,63909.8770467419,48029.3570398521,34302.7280432499,0.0691532076572903,0.271357446539046,0.523988523506333,1.20590890975546
0.0903000934404555,0.944012245912932,0.396122270938342,0.110413614654067,0.205260659418308,7,6,0.79597652864782,0.475673787051289,0.0053933607891574,0.00949952150766273,31.3351289135414,18,17,87538.2544172825,54581.9176153395,24560.671669091,0.075501232766099,0.378625169785847,0.417351358861973,1.96342937924152
0.0542239327782964,1.07879145192839,0.392530879747764,0.122842782023924,0.208305235488179,8,7,0.810651551568712,0.540470364064527,0.0604282483769168,0.00835318067305908,18.0808790166279,18,20,87050.7852349193,31188.375626513,29167.120734479,0.0703450230689122,0.438133139205816,0.372518412362896,1.66334663463603
0.0737578215257612,1.05316109696379,0.365938288529544,0.126171108158755,0.215618012571098,9,8,0.803397930644189,0.584934982609857,0.0613871511483716,0.0243966508692186,19.1624961389381,19,20,97157.6687485307,40078.3028908588,23876.8304621153,0.0630866839227058,0.469935554590154,0.333462376054035,1.81183780620594
0.081201244767269,0.925504181074451,0.391697589769119,0.127367779306357,0.218264464229001,8,7,0.785355348293172,0.401024094355239,0.0632059692258405,0.0117358577550285,20.9447660979262,20,19,98955.4253737839,45164.978040983,25620.5491014597,0.0669568817102635,0.314946417296313,0.470408930996859,1.53209570867248
0.081201244767269,0.925504181074451,0.391697589769119,0.127367779306357,0.218264464229001,8,7,0.785355348293172,0.401024094355239,0.0632059692258405,0.0117358577550285,20.9447660979262,20,19,98955.4253737839,45164.978040983,25620.5491014597,0.0669568817102635,0.314946417296313,0.470408930996859,1.16334104094153
0.08124699630528,0.902049507608111,0.447167490183964,0.124931291130501,0.224442038024005,8,7,0.781393962575553,0.363485038950647,0.058389375639703,0.0109184725638896,23.1652383000597,19,18,96407.9062248689,50267.2991066414,53138.3929473892,0.0617770660998386,0.284025014922575,0.497368947652978,1.02173263909139
0.0786380338591833,0.881048078621713,0.44821361166368,0.108400570906987,0.236589342469993,10,7,0.806087950976536,0.29362601005532,0.0262870993282593,0.00438130233465651,22.1732365427945,20,16,61399.6845782115,28022.3618963605,27677.5112772065,0.0502555925779752,0.236688388798909,0.569399562177627,1.96221655107326
0.0786380338591833,0.881048078621713,0.44821361166368,0.108400570906987,0.236589342469993,10,7,0.806087950976536,0.29362601005532,0.0262870993282593,0.00438130233465651,22.1732365427945,20,16,61399.6845782115,28022.3618963605,27677.5112772065,0.0502555925779752,0.236688388798909,0.569399562177627,1.22949714338816
0.0624623766282808,0.898085158385664,0.407401879525479,0.110724283455181,0.230019113911797,10,7,0.783266473676869,0.322128960124568,0.0235305695056029,0.00633337988681849,29.0046688800555,20,16,48379.5679026873,27953.278080618,32761.4536193225,0.0523256288428472,0.252312814665967,0.530953659010902,1.54271955031669
0.0800921461192941,0.898994345941533,0.447498526065276,0.110475000363903,0.215693965236931,10,7,0.780884587650013,0.414362029406412,0.0705984537937753,0.00975644066114882,24.2168274753474,20,15,63686.1873860171,27415.3775942218,43538.3282509657,0.0582455467356459,0.323568922470849,0.457315665179164,1.76093595406636
0.059436451667341,0.941903679619807,0.447713619252031,0.113759112277702,0.218266496457861,10,6,0.7987724003098,0.34328959775248,0.00685258096890484,0.00910956414490288,29.528853402657,18,16,73451.0028364061,56663.1689553137,19941.5455014998,0.060045260503584,0.274210255998134,0.524562144311665,1.2219065814987
0.059436451667341,0.941903679619807,0.447713619252031,0.113759112277702,0.218266496457861,10,6,0.7987724003098,0.34328959775248,0.00685258096890484,0.00910956414490288,29.528853402657,18,16,73451.0028364061,56663.1689553137,19941.5455014998,0.060045260503584,0.274210255998134,0.524562144311665,1.46858514808396
0.059436451667341,0.941903679619807,0.447713619252031,0.113759112277702,0.218266496457861,10,6,0.7987724003098,0.34328959775248,0.00685258096890484,0.00910956414490288,29.528853402657,18,16,73451.0028364061,56663.1689553137,19941.5455014998,0.060045260503584,0.274210255998134,0.524562144311665,1.2779594202451
0.0613829659037849,0.937642755950945,0.416911107239408,0.112351444115605,0.210318176194683,9,5,0.785458411650648,0.273118543210533,-0.00892763701697848,0.0159525122050946,31.364785056738,18,16,79341.2612961131,47184.628831467,23979.28409113,0.0582892476355541,0.214523257142484,0.570935154508164,1.5380101199135
0.0613829659037849,0.937642755950945,0.416911107239408,0.112351444115605,0.210318176194683,9,5,0.785458411650648,0.273118543210533,-0.00892763701697848,0.0159525122050946,31.364785056738,18,16,79341.2612961131,47184.628831467,23979.28409113,0.0582892476355541,0.214523257142484,0.570935154508164,1.20154685055683
0.0613829659037849,0.937642755950945,0.416911107239408,0.112351444115605,0.210318176194683,9,5,0.785458411650648,0.273118543210533,-0.00892763701697848,0.0159525122050946,31.364785056738,18,16,79341.2612961131,47184.628831467,23979.28409113,0.0582892476355541,0.214523257142484,0.570935154508164,1.83732368519763
0.0456882487937336,0.945112459836601,0.509189703817413,0.110635977021933,0.222619134633848,8,4,0.797318089923985,0.347137040688172,0.0128734197867165,0.0125967195119451,29.7194632714717,18,15,72555.1641795449,44179.4869157952,34046.6722722769,0.0564461901478493,0.276778642223358,0.520539447700627,1.25781064651486
0.0456882487937336,0.945112459836601,0.509189703817413,0.110635977021933,0.222619134633848,8,4,0.797318089923985,0.347137040688172,0.0128734197867165,0.0125967195119451,29.7194632714717,18,15,72555.1641795449,44179.4869157952,34046.6722722769,0.0564461901478493,0.276778642223358,0.520539447700627,1.37943757448958
0.0456882487937336,0.945112459836601,0.509189703817413,0.110635977021933,0.222619134633848,8,4,0.797318089923985,0.347137040688172,0.0128734197867165,0.0125967195119451,29.7194632714717,18,15,72555.1641795449,44179.4869157952,34046.6722722769,0.0564461901478493,0.276778642223358,0.520539447700627,1.6224397373757
0.0603787187198347,0.915760854831512,0.486925404942018,0.110125715405264,0.223319078145133,7,4,0.767306910815481,0.345931511280539,-0.00423314065292206,0.0279825986494266,29.8916482927443,19,16,79610.8339281651,47035.225166624,39034.6304891577,0.0606088685479098,0.265435639274401,0.501871271541079,1.71991110226594
0.0603787187198347,0.915760854831512,0.486925404942018,0.110125715405264,0.223319078145133,7,4,0.767306910815481,0.345931511280539,-0.00423314065292206,0.0279825986494266,29.8916482927443,19,16,79610.8339281651,47035.225166624,39034.6304891577,0.0606088685479098,0.265435639274401,0.501871271541079,1.34384533778578
0.0603787187198347,0.915760854831512,0.486925404942018,0.110125715405264,0.223319078145133,7,4,0.767306910815481,0.345931511280539,-0.00423314065292206,0.0279825986494266,29.8916482927443,19,16,79610.8339281651,47035.225166624,39034.6304891577,0.0606088685479098,0.265435639274401,0.501871271541079,1.70646276838405
0.0603787187198347,0.915760854831512,0.486925404942018,0.110125715405264,0.223319078145133,7,4,0.767306910815481,0.345931511280539,-0.00423314065292206,0.0279825986494266,29.8916482927443,19,16,79610.8339281651,47035.225166624,39034.6304891577,0.0606088685479098,0.265435639274401,0.501871271541079,1.21212996444122
0.0603787187198347,0.915760854831512,0.486925404942018,0.110125715405264,0.223319078145133,7,4,0.767306910815481,0.345931511280539,-0.00423314065292206,0.0279825986494266,29.8916482927443,19,16,79610.8339281651,47035.225166624,39034.6304891577,0.0606088685479098,0.265435639274401,0.501871271541079,1.36736579641196
0.0603787187198347,0.915760854831512,0.486925404942018,0.110125715405264,0.223319078145133,7,4,0.767306910815481,0.345931511280539,-0.00423314065292206,0.0279825986494266,29.8916482927443,19,16,79610.8339281651,47035.225166624,39034.6304891577,0.0606088685479098,0.265435639274401,0.501871271541079,1.17655053854208
0.0603787187198347,0.915760854831512,0.486925404942018,0.110125715405264,0.223319078145133,7,4,0.767306910815481,0.345931511280539,-0.00423314065292206,0.0279825986494266,29.8916482927443,19,16,79610.8339281651,47035.225166624,39034.6304891577,0.0606088685479098,0.265435639274401,0.501871271541079,1.37110718195201
0.0603787187198347,0.915760854831512,0.486925404942018,0.110125715405264,0.223319078145133,7,4,0.767306910815481,0.345931511280539,-0.00423314065292206,0.0279825986494266,29.8916482927443,19,16,79610.8339281651,47035.225166624,39034.6304891577,0.0606088685479098,0.265435639274401,0.501871271541079,1.42954595038987
0.0603787187198347,0.915760854831512,0.486925404942018,0.110125715405264,0.223319078145133,7,4,0.767306910815481,0.345931511280539,-0.00423314065292206,0.0279825986494266,29.8916482927443,19,16,79610.8339281651,47035.225166624,39034.6304891577,0.0606088685479098,0.265435639274401,0.501871271541079,1.36261038251816
0.0603787187198347,0.915760854831512,0.486925404942018,0.110125715405264,0.223319078145133,7,4,0.767306910815481,0.345931511280539,-0.00423314065292206,0.0279825986494266,29.8916482927443,19,16,79610.8339281651,47035.225166624,39034.6304891577,0.0606088685479098,0.265435639274401,0.501871271541079,1.39788379756143
0.0603787187198347,0.915760854831512,0.486925404942018,0.110125715405264,0.223319078145133,7,4,0.767306910815481,0.345931511280539,-0.00423314065292206,0.0279825986494266,29.8916482927443,19,16,79610.8339281651,47035.225166624,39034.6304891577,0.0606088685479098,0.265435639274401,0.501871271541079,1.61354385149877
0.0603787187198347,0.915760854831512,0.486925404942018,0.110125715405264,0.223319078145133,7,4,0.767306910815481,0.345931511280539,-0.00423314065292206,0.0279825986494266,29.8916482927443,19,16,79610.8339281651,47035.225166624,39034.6304891577,0.0606088685479098,0.265435639274401,0.501871271541079,1.49382483063367
0.0603787187198347,0.915760854831512,0.486925404942018,0.110125715405264,0.223319078145133,7,4,0.767306910815481,0.345931511280539,-0.00423314065292206,0.0279825986494266,29.8916482927443,19,16,79610.8339281651,47035.225166624,39034.6304891577,0.0606088685479098,0.265435639274401,0.501871271541079,1.61413514503276
0.0803763029363463,0.865305999615235,0.449661935716226,0.100965914628655,0.223756534697081,6,3,0.763118721384883,0.240587340479262,-0.0400560745171943,0.0358260551686387,26.5828001663358,21,17,81243.4197302916,51352.5071215665,13474.4688369968,0.0559235464728137,0.183596703647924,0.579522017736959,1.41545991784212
0.0803763029363463,0.865305999615235,0.449661935716226,0.100965914628655,0.223756534697081,6,3,0.763118721384883,0.240587340479262,-0.0400560745171943,0.0358260551686387,26.5828001663358,21,17,81243.4197302916,51352.5071215665,13474.4688369968,0.0559235464728137,0.183596703647924,0.579522017736959,1.5168301908049
0.0761986136351554,0.882182690688466,0.427349606038771,0.107132349060401,0.227703524472109,5,2,0.753186474010181,0.3108957463946,-0.00018551647088879,0.033999696592867,27.8333239526143,21,18,73683.843954435,64301.7077516585,17159.2550753003,0.0479028965193373,0.234162471011712,0.519024002998468,1.63680809657647
0.078856078892463,0.892946633676163,0.389455265112816,0.103720262507719,0.213144900513727,4,3,0.752424739588669,0.190743418778761,-0.0149311615708613,0.0425045152264379,26.3531174253495,21,19,78896.017739645,51602.2684080709,15993.1633363377,0.0475789948175178,0.143520067202861,0.608904672385807,1.11930466655085
0.078856078892463,0.892946633676163,0.389455265112816,0.103720262507719,0.213144900513727,4,3,0.752424739588669,0.190743418778761,-0.0149311615708613,0.0425045152264379,26.3531174253495,21,19,78896.017739645,51602.2684080709,15993.1633363377,0.0475789948175178,0.143520067202861,0.608904672385807,1.75601585432235
0.078856078892463,0.892946633676163,0.389455265112816,0.103720262507719,0.213144900513727,4,3,0.752424739588669,0.190743418778761,-0.0149311615708613,0.0425045152264379,26.3531174253495,21,19,78896.017739645,51602.2684080709,15993.1633363377,0.0475789948175178,0.143520067202861,0.608904672385807,1.14728191166144
0.078856078892463,0.892946633676163,0.389455265112816,0.103720262507719,0.213144900513727,4,3,0.752424739588669,0.190743418778761,-0.0149311615708613,0.0425045152264379,26.3531174253495,21,19,78896.017739645,51602.2684080709,15993.1633363377,0.0475789948175178,0.143520067202861,0.608904672385807,1.13761251613023
0.078856078892463,0.892946633676163,0.389455265112816,0.103720262507719,0.213144900513727,4,3,0.752424739588669,0.190743418778761,-0.0149311615708613,0.0425045152264379,26.3531174253495,21,19,78896.017739645,51602.2684080709,15993.1633363377,0.0475789948175178,0.143520067202861,0.608904672385807,1.10222378752084
0.078856078892463,0.892946633676163,0.389455265112816,0.103720262507719,0.213144900513727,4,3,0.752424739588669,0.190743418778761,-0.0149311615708613,0.0425045152264379,26.3531174253495,21,19,78896.017739645,51602.2684080709,15993.1633363377,0.0475789948175178,0.143520067202861,0.608904672385807,1.11747687704064
0.078856078892463,0.892946633676163,0.389455265112816,0.103720262507719,0.213144900513727,4,3,0.752424739588669,0.190743418778761,-0.0149311615708613,0.0425045152264379,26.3531174253495,21,19,78896.017739645,51602.2684080709,15993.1633363377,0.0475789948175178,0.143520067202861,0.608904672385807,1.87607760763908
0.078856078892463,0.892946633676163,0.389455265112816,0.103720262507719,0.213144900513727,4,3,0.752424739588669,0.190743418778761,-0.0149311615708613,0.0425045152264379,26.3531174253495,21,19,78896.017739645,51602.2684080709,15993.1633363377,0.0475789948175178,0.143520067202861,0.608904672385807,1.54219599230145
0.0745217719479303,0.925505666581683,0.387141735352371,0.10345867087571,0.206463982180162,5,3,0.753105871295153,0.228137634352338,-0.0230106201413952,0.0472385124017616,27.7300251228778,20,20,100018.514616771,44028.9746419745,20085.1090418861,0.0530055036935481,0.171811791894132,0.58129407940102,1.61794667082182
0.0745217719479303,0.925505666581683,0.387141735352371,0.10345867087571,0.206463982180162,5,3,0.753105871295153,0.228137634352338,-0.0230106201413952,0.0472385124017616,27.7300251228778,20,20,100018.514616771,44028.9746419745,20085.1090418861,0.0530055036935481,0.171811791894132,0.58129407940102,1.5717312648376
0.0745217719479303,0.925505666581683,0.387141735352371,0.10345867087571,0.206463982180162,5,3,0.753105871295153,0.228137634352338,-0.0230106201413952,0.0472385124017616,27.7300251228778,20,20,100018.514616771,44028.9746419745,20085.1090418861,0.0530055036935481,0.171811791894132,0.58129407940102,1.65655285001431
0.0745217719479303,0.925505666581683,0.387141735352371,0.10345867087571,0.206463982180162,5,3,0.753105871295153,0.228137634352338,-0.0230106201413952,0.0472385124017616,27.7300251228778,20,20,100018.514616771,44028.9746419745,20085.1090418861,0.0530055036935481,0.171811791894132,0.58129407940102,1.48375132338454
0.0611061217424044,0.926371083728082,0.389061150401452,0.106122332769857,0.201915436230523,4,4,0.74751604120137,0.295137141067255,-0.0147978538693912,0.0323589520893337,24.5353459867104,21,19,81599.0827841607,32262.078896328,21677.0974378225,0.0618025693250086,0.220619747302085,0.526896293899286,1.49126243848958
0.069339733547602,0.920680804039813,0.421131048320449,0.101965782748567,0.199010220594417,4,5,0.776820973480723,0.467900632434322,-0.01037688337016,0.0212405624196738,24.6122809594142,21,20,66366.7053442877,27468.3687469344,24861.1920781334,0.0605042744924215,0.363475024779876,0.413345948700847,1.30679137741735
0.0699859046350108,0.865442069187242,0.416180283753466,0.0945278246622029,0.199060367163913,4,4,0.758464536996676,0.291308633301633,0.00539230075574159,0.0218236038869147,26.034675568726,22,20,64254.4202043983,29014.5861671906,36407.5430923553,0.059401638162918,0.220947267680257,0.537517269316419,1.62854826033391
0.0699859046350108,0.865442069187242,0.416180283753466,0.0945278246622029,0.199060367163913,4,4,0.758464536996676,0.291308633301633,0.00539230075574159,0.0218236038869147,26.034675568726,22,20,64254.4202043983,29014.5861671906,36407.5430923553,0.059401638162918,0.220947267680257,0.537517269316419,1.83048925571906
0.0699859046350108,0.865442069187242,0.416180283753466,0.0945278246622029,0.199060367163913,4,4,0.758464536996676,0.291308633301633,0.00539230075574159,0.0218236038869147,26.034675568726,22,20,64254.4202043983,29014.5861671906,36407.5430923553,0.059401638162918,0.220947267680257,0.537517269316419,1.33737336785207
0.0699859046350108,0.865442069187242,0.416180283753466,0.0945278246622029,0.199060367163913,4,4,0.758464536996676,0.291308633301633,0.00539230075574159,0.0218236038869147,26.034675568726,22,20,64254.4202043983,29014.5861671906,36407.5430923553,0.059401638162918,0.220947267680257,0.537517269316419,1.85032164156075
0.0699859046350108,0.865442069187242,0.416180283753466,0.0945278246622029,0.199060367163913,4,4,0.758464536996676,0.291308633301633,0.00539230075574159,0.0218236038869147,26.034675568726,22,20,64254.4202043983,29014.5861671906,36407.5430923553,0.059401638162918,0.220947267680257,0.537517269316419,1.39061912933912
0.0780570548991887,0.881195000865559,0.406744709825446,0.102540720393039,0.211680712275051,5,3,0.789349831451889,0.383245233792013,0.0249551633362822,0.0169003600345379,22.5645044117635,22,21,67380.1263572522,29669.4741360448,27717.6272406328,0.0582584206000005,0.302514560698466,0.486835270753424,1.72114828584166
0.0744954148345011,0.908701189567763,0.402132666120298,0.102601316792776,0.219315877315917,4,2,0.756172997482561,0.324685047640689,0.0470515152947109,0.0297018766661393,18.4641980044589,22,21,87665.6597450157,42922.8840219169,34927.8755722139,0.0697896458253498,0.245518065712228,0.510654931770333,1.63267055309628
0.0744954148345011,0.908701189567763,0.402132666120298,0.102601316792776,0.219315877315917,4,2,0.756172997482561,0.324685047640689,0.0470515152947109,0.0297018766661393,18.4641980044589,22,21,87665.6597450157,42922.8840219169,34927.8755722139,0.0697896458253498,0.245518065712228,0.510654931770333,1.7555962462628
0.0744954148345011,0.908701189567763,0.402132666120298,0.102601316792776,0.219315877315917,4,2,0.756172997482561,0.324685047640689,0.0470515152947109,0.0297018766661393,18.4641980044589,22,21,87665.6597450157,42922.8840219169,34927.8755722139,0.0697896458253498,0.245518065712228,0.510654931770333,1.39519089677283
0.0744954148345011,0.908701189567763,0.402132666120298,0.102601316792776,0.219315877315917,4,2,0.756172997482561,0.324685047640689,0.0470515152947109,0.0297018766661393,18.4641980044589,22,21,87665.6597450157,42922.8840219169,34927.8755722139,0.0697896458253498,0.245518065712228,0.510654931770333,1.36907413270197
0.0804285688196602,0.930586063481483,0.416066548288933,0.0979835051414049,0.211893077724826,3,2,0.771904574241477,0.324533037129686,0.0277968582088911,0.0438091029800818,18.2609124232392,21,21,83142.2245499947,37842.1810963445,28866.0066853598,0.0675367566573555,0.250508535852884,0.521396038388593,1.37029786808858
0.0762603917952476,0.979105322513026,0.450295841830464,0.09285229678745,0.21174667302841,3,3,0.71280959889137,0.406866238946486,0.0414590177672436,0.0966900250003591,24.2387735679875,20,22,68003.5427332133,25602.4236229858,27310.8554721456,0.0651754170952308,0.290018160585885,0.422791438305485,1.7327089047458
0.0518343578027471,0.989771389811377,0.445419816123601,0.0901951683845613,0.216550141168999,3,2,0.711914650413208,0.379439552863143,0.0241351026651011,0.0897468831559832,25.5864687410972,21,22,80930.1131000456,35111.1448594655,27863.7188946461,0.0714553610672326,0.270128576629509,0.441786073783699,1.88737166812072
0.0457732658600175,1.02933462547119,0.44056566570142,0.102729075948924,0.212300453963728,4,3,0.731460622187212,0.559562031144769,0.00917528670298723,0.0732431975103607,24.8637778300524,21,22,84297.4526790117,30690.4480363991,21673.5093004847,0.0657361242738382,0.409297591453493,0.322163030733719,1.01006432969091
0.040521077309042,0.925448841592368,0.496742641686698,0.108446125079743,0.2072119077735,5,3,0.731079527013655,0.461523624263546,0.0537983730534173,0.0440779063798696,28.0909462321401,22,21,66716.0982092191,29022.0378798044,26406.1759957311,0.0684276957946266,0.337410472932221,0.393669054081435,1.84726574303771
0.040521077309042,0.925448841592368,0.496742641686698,0.108446125079743,0.2072119077735,5,3,0.731079527013655,0.461523624263546,0.0537983730534173,0.0440779063798696,28.0909462321401,22,21,66716.0982092191,29022.0378798044,26406.1759957311,0.0684276957946266,0.337410472932221,0.393669054081435,1.39391964196736
