"time","date","rel_inc","rel_inc_reported","rel_inc_prop","ag_positive","ag_number","pcr_positive","pcr_number","pcr_positive_prop","rel_pcr_positive","rel_pcr_positive_prop","positive","number","positive_prop","rel_positive","rel_positive_prop","cli_percent","cli_count","cli_rel_count","cli_rel_percent"
201,2020-09-18,0.409041291916176,0.439089524843643,0.163189367273562,32,1151,178,16420,0.0108404384896468,0.371385991058122,0.130508558454004,210,17571,0.0119515110124637,0.438152011922504,0.143884813799134,1.593027,53,0.447527141133896,0.336930348543417
202,2020-09-19,0.427095471713716,0.337398945455264,0.247972330559092,12,785,138,7238,0.0190660403426361,0.287928464977645,0.229536973335512,150,8023,0.0186962482861772,0.312965722801788,0.225085029047255,2.146341,66,0.55729794933655,0.45395804416562
203,2020-09-20,0.44469414427452,0.219488259965232,0.163939450982043,9,468,89,7405,0.012018906144497,0.185692995529061,0.144696187023278,98,7873,0.0124476057411406,0.204470938897168,0.149857322010687,1.374346,42,0.354644149577805,0.290678611724252
204,2020-09-21,0.454336990502626,0.558033613838158,0.162704402915172,18,1263,245,22783,0.0107536320941053,0.511177347242921,0.12946349209829,263,24046,0.0109373700407552,0.548733233979136,0.131675522042788,2.089634,76,0.641737032569361,0.441964330766631
205,2020-09-22,0.4766815098722,0.536457477541936,0.134040508414142,38,1355,227,25726,0.00882375806577004,0.473621460506706,0.106229646191006,265,27081,0.00978545843949633,0.55290611028316,0.117807603075274,1.324503,46,0.388419782870929,0.280136656463953
206,2020-09-23,0.492791271691784,0.561801534896514,0.162443129845947,26,1253,248,21774,0.0113897308716818,0.517436661698957,0.137121515763584,274,23027,0.0118990749989143,0.571684053651267,0.143253534119263,1.584607,56,0.472858866103739,0.335149491386108
207,2020-09-24,0.502419736130112,0.528089576977631,0.16310418505368,22,1144,230,20929,0.0109895360504563,0.479880774962742,0.132303551133391,252,22073,0.0114166628913152,0.525782414307004,0.13744575163854,1.862998,65,0.548854041013269,0.394030085789938
208,2020-09-25,0.546694651232609,0.595501160430663,0.21866960356184,18,211,269,17178,0.0156595645593201,0.561251862891207,0.188526248140804,287,17389,0.0165046868710104,0.598807749627422,0.198700716149765,1.88361,67,0.565741857659831,0.398389590270513
209,2020-09-26,0.589426651973271,0.450167278192353,0.3338809085433,19,61,196,7766,0.0252382178727788,0.408941877794337,0.303844114393546,215,7827,0.0274690175035135,0.448584202682563,0.330700818048565,1.71393,55,0.464414957780458,0.362501722995918
210,2020-09-27,0.614857000066516,0.286887511033529,0.279376904809047,15,45,109,5556,0.019618430525558,0.2274217585693,0.236187225218416,124,5601,0.0221389037671844,0.258718330849478,0.26653132335621,1.867523,64,0.540410132689988,0.394987137884573
211,2020-09-28,0.643225547811361,0.867958019555639,0.216494518611982,29,208,395,26703,0.0147923454293525,0.824143070044709,0.178085755477717,424,26911,0.0157556389580469,0.884649776453055,0.189682892430991,2.164502,85,0.71773220747889,0.457799154240903
212,2020-09-29,0.667422621476686,0.835581482726572,0.196737533015108,23,192,395,27746,0.0142362863115404,0.824143070044709,0.171391333111853,418,27938,0.014961700909156,0.872131147540984,0.180124634214638,1.637108,60,0.506634499396864,0.346253622219344
213,2020-09-30,0.659911444129443,0.739813971549224,0.199253978062884,0,6,367,24598,0.0149199121879828,0.765722801788376,0.179621537797905,367,24604,0.0149162737766217,0.765722801788376,0.179577734789175,1.779359,60,0.506634499396864,0.376340167526266
214,2020-10-01,0.665692456211944,0.726669411191549,0.200472833306291,26,35,334,23793,0.014037742193082,0.696870342771982,0.169001050955437,360,23828,0.0151082759778412,0.751117734724292,0.181889258490461,1.738626,60,0.506634499396864,0.367725006648755
215,2020-10-02,0.673673522585702,0.764880676087937,0.236648613919368,0,6,379,20762,0.0182545034197091,0.790760059612519,0.219766841431295,379,20768,0.0182492295839753,0.790760059612519,0.219703349470173,1.839953,63,0.531966224366707,0.389155993962127
216,2020-10-03,0.691711558824217,0.397589036761652,0.246589034206197,0,55,187,9558,0.0195647625026156,0.39016393442623,0.235541113318425,187,9613,0.0194528243004265,0.39016393442623,0.234193483938158,1.69335,55,0.464414957780458,0.358148986618554
217,2020-10-04,0.75668183346247,0.327354595611037,0.246559286145194,3,65,143,7646,0.0187025895893278,0.298360655737705,0.225161372299762,146,7711,0.0189339904033199,0.304619970193741,0.227947217788212,1.957738,63,0.531966224366707,0.414067901358038
218,2020-10-05,0.795550238288279,0.923825484171942,0.194976196166965,42,1470,414,31345,0.0132078481416494,0.863785394932936,0.159009916701462,456,32815,0.0138960841078775,0.951415797317437,0.167295622479361,2.099738,80,0.675512665862485,0.444101359355401
219,2020-10-06,0.824278906049161,0.961847736396175,0.185327694157086,36,6389,438,31358,0.0139677275336437,0.913859910581222,0.168158141115336,474,37747,0.0125572893210056,0.988971684053651,0.151177807884753,2.329405,85,0.71773220747889,0.49267667060808
220,2020-10-07,0.846032909130459,1.194605894017,0.265718809861582,32,1460,570,28331,0.0201193039426776,1.1892697466468,0.242217264289128,602,29791,0.0202074452015709,1.25603576751118,0.243278401128701,2.211231,76,0.641737032569361,0.467682488457514
221,2020-10-08,0.86342818722933,0.998748244972216,0.252673926245198,42,1568,453,24921,0.018177440712652,0.945156482861401,0.218839079808166,495,26489,0.0186870021518366,1.0327868852459,0.224973714392851,2.373372,82,0.692400482509047,0.50197583291632
222,2020-10-09,0.875753596795737,0.965981350414106,0.275968552327171,23,1333,455,21589,0.0210755477326416,0.949329359165425,0.253729529100001,478,22922,0.0208533286798709,0.997317436661699,0.251054223274889,2.364964,81,0.683956574185766,0.500197513797715
223,2020-10-10,0.908172991358342,0.549867058330742,0.325488694966542,15,868,245,9252,0.0264807609165586,0.511177347242921,0.318803149640656,260,10120,0.0256916996047431,0.5424739195231,0.309303602695648,2.227647,73,0.616405307599518,0.471154525404589
224,2020-10-11,0.895269685524189,0.449121542303136,0.323559160471497,22,708,183,7466,0.0245111170640236,0.381818181818182,0.295090512914047,205,8174,0.0250795204306337,0.427719821162444,0.301933548282731,2.450032,76,0.641737032569361,0.518189670170389
225,2020-10-12,0.922228566189491,1.01010335113679,0.261699072000056,20,151,477,25771,0.0185091769818789,0.995230998509687,0.222832868650293,497,25922,0.0191729033253607,1.03695976154993,0.230823501905441,2.551163,91,0.768395657418577,0.539579202851595
226,2020-10-13,0.950006597646061,1.18878349833441,0.290465715171887,56,161,542,26700,0.0202996254681648,1.13084947839046,0.244388163775531,598,26861,0.0222627601355125,1.24769001490313,0.268022436109747,2.328358,78,0.658624849215923,0.492455226731155
227,2020-10-14,0.988554504286672,1.10428275317793,0.273631104153936,53,173,500,26391,0.0189458527528324,1.04321907600596,0.22809002918244,553,26564,0.0208176479445867,1.15380029806259,0.25062466119297,2.272727,78,0.658624849215923,0.480689090802625
228,2020-10-15,1.11872544983542,1.18746040962933,0.304394372122431,44,153,547,25613,0.0213563424823332,1.14128166915052,0.257110030547309,591,25766,0.0229372040673756,1.23308494783905,0.276142098925008,2.641401,92,0.776839565741858,0.558664830899243
229,2020-10-16,1.20389595494185,1.16042757061009,0.334719111380953,39,139,543,21908,0.0247854664962571,1.13293591654247,0.298393418875616,582,22047,0.0263981494080827,1.21430700447094,0.317808585731346,2.302158,80,0.675512665862485,0.486913842227417
230,2020-10-17,1.25234234412387,0.819702404815023,0.469915362755164,33,128,368,10341,0.0355865003384586,0.767809239940388,0.428427582890743,401,10469,0.0383035628999904,0.836661698956781,0.461138429271499,2.595269,79,0.667068757539204,0.548907764108157
231,2020-10-18,1.32643333411235,1.36031816114436,0.761065220940375,370,454,318,10106,0.031466455570948,0.663487332339791,0.37882616650087,688,10560,0.0651515151515152,1.4354694485842,0.784362212989733,2.607016,81,0.683956574185766,0.55139229249615
232,2020-10-19,1.39151161599183,1.60629688688183,0.31600344594656,8,167,802,33764,0.0237531098211112,1.67332339791356,0.285964827392686,810,33931,0.0238719754796499,1.69001490312966,0.287395856751911,2.711409,101,0.852834740651387,0.573471748698394
233,2020-10-20,1.48104084608069,1.52790822260853,0.29118243936165,5,139,770,34824,0.0221111876866529,1.60655737704918,0.266197648134528,775,34963,0.0221662900780825,1.61698956780924,0.266861028465473,2.411666,86,0.726176115802171,0.510075137427242
234,2020-10-21,1.52581089025076,1.62291968309726,0.35609837391009,10,73,812,29764,0.0272812793979304,1.69418777943368,0.328440629998982,822,29837,0.0275496866306934,1.7150521609538,0.331671997536374,2.723059,94,0.79372738238842,0.57593576127353
235,2020-10-22,1.47044207824053,1.64300838278572,0.35886471728104,8,75,822,29795,0.0275885215640208,1.7150521609538,0.332139533159684,830,29870,0.0277870773351188,1.7317436661699,0.334529955602787,2.73224,100,0.844390832328106,0.577877572385317
236,2020-10-23,1.56457128783534,1.78713218123212,0.458625838535866,81,257,828,24234,0.0341668729883635,1.72757078986587,0.411336621193969,909,24491,0.037115675145972,1.89657228017884,0.446837391676924,2.670039,95,0.802171290711701,0.564721860266346
237,2020-10-24,1.68197041306298,1.13309271400553,0.607430969543541,41,193,517,11050,0.0467873303167421,1.07868852459016,0.563274911746515,558,11243,0.0496308814373388,1.16423248882265,0.597508559951223,3.294194,101,0.852834740651387,0.696732655874402
238,2020-10-25,1.80087106905237,0.97273647707273,0.56652354290325,50,189,428,10049,0.0425913026171758,0.892995529061103,0.512758733196499,478,10238,0.0466888064075015,0.997317436661699,0.562088777681871,2.867268,89,0.751507840772014,0.606436429895655
239,2020-10-26,1.88400176896014,2.26520135404551,0.415220533912715,81,253,1070,35782,0.0299033033368733,2.23248882265276,0.36000730184811,1151,36035,0.0319411683085889,2.40149031296572,0.38454125589771,3.268669,123,1.03860072376357,0.691334036047764
240,2020-10-27,1.93338793619519,2.34970209920199,0.383348396784468,117,252,1079,41818,0.0258022860968961,2.25126676602086,0.310634958774017,1196,42070,0.0284288091276444,2.49538002980626,0.342255795404987,3.561089,123,1.03860072376357,0.753181809199798
241,2020-10-28,1.96537706356212,2.45522427502297,0.456316480536225,74,254,1171,36350,0.0322145804676754,2.44321907600596,0.387832877982947,1245,36604,0.0340126762102502,2.59761549925484,0.409480238793107,4.150493,139,1.17370325693607,0.877842656224289
242,2020-10-29,1.99579451298765,2.22492328214015,0.481503599250055,85,311,1045,30368,0.0344112223393045,2.18032786885246,0.414278354739244,1130,30679,0.0368330128100655,2.35767511177347,0.44343440626968,3.896519,122,1.03015681544029,0.824126336073428
243,2020-10-30,2.10406030284454,2.13283535187745,0.539167332852908,62,317,1032,24728,0.0417340666450987,2.1532041728763,0.502438428249651,1094,25045,0.0436813735276502,2.28256333830104,0.525882149124234,3.114534,93,0.785283474065139,0.658733986410978
244,2020-10-31,2.14020828427046,1.35701660557402,0.699592771196944,36,191,639,11558,0.0552863817269424,1.33323397913562,0.665595398951074,675,11749,0.0574516980168525,1.40834575260805,0.691663745527924,3.645117,106,0.895054282267792,0.770954002218125
245,2020-11-01,2.32079703878948,1.18565862305149,0.643231469460074,14,186,563,10963,0.0513545562346073,1.17466467958271,0.618259963434565,577,11149,0.0517535204951117,1.20387481371088,0.623063113285267,3.899452,121,1.02171290711701,0.824746675033332
246,2020-11-02,2.56384813549084,3.02306188304369,0.5086981331479,23,280,1519,39684,0.0382773913919968,3.16929955290611,0.460823349232616,1542,39964,0.0385847262536283,3.21728763040238,0.464523368359379,4.284904,151,1.27503015681544,0.906271016244596
247,2020-11-03,2.85430693256199,2.60273796918342,0.456426833930576,20,287,1313,37751,0.0347805356149506,2.73949329359165,0.418724534962353,1333,38038,0.0350439034649561,2.78122205663189,0.421895233129238,3.627421,118,0.996381182147165,0.767211241142623
248,2020-11-04,3.03599219068815,3.71934555665616,0.64581541802593,45,367,1866,37351,0.0499585017804075,3.89329359165425,0.601452796961095,1911,37718,0.0506654647648338,3.98718330849478,0.609963958208486,4.579025,155,1.30880579010856,0.968478556382923
249,2020-11-05,3.18244224363111,3.92628095904965,0.68714606509948,37,516,1986,36268,0.0547590162126392,4.14366616989568,0.659246420252861,2023,36784,0.0549967377120487,4.22086438152012,0.662108360775939,4.314286,151,1.27503015681544,0.912485404011346
250,2020-11-06,3.4979190269281,4.16604693137549,0.775754703880365,122,1591,2008,33271,0.0603528598479156,4.18956780923994,0.72659097183666,2130,34862,0.06109804371522,4.4441132637854,0.735562276124578,5.378105,197,1.66344993968637,1.13748655368245
251,2020-11-07,3.85818023618494,2.62881341245715,0.988568168723265,78,1200,1250,14965,0.0835282325425994,2.6080476900149,1.00560039427895,1328,16165,0.0821527992576554,2.77078986587183,0.989041487050319,4.653869,160,1.35102533172497,0.984308303779786
252,2020-11-08,4.03902110347878,2.21080899365224,0.97289828763256,85,962,1015,12717,0.079814421640324,2.1177347242921,0.960889646859491,1100,13679,0.0804152350318006,2.29508196721311,0.96812286807064,4.803128,172,1.45235223160434,1.01587706368985
253,2020-11-09,4.14544695906044,5.23139936612262,0.762576525670834,186,1679,2501,43133,0.057983446549046,5.21818181818182,0.698065491588555,2687,44812,0.0599616174239043,5.60625931445604,0.721880785545531,5.337215,220,1.85765983112183,1.12883818679856
254,2020-11-10,4.25418439971308,5.12456643398129,0.731881394057665,178,1379,2462,44683,0.0550992547501287,5.13681073025335,0.663342568310031,2640,46062,0.0573140549693891,5.50819672131148,0.690006654283615,5.242256,198,1.67189384800965,1.10875405202411
255,2020-11-11,4.34216895367086,4.98523162771299,0.789267650322345,138,1465,2426,39957,0.0607152689140826,5.06169895678092,0.730954031950999,2564,41422,0.0618994737096229,5.34962742175857,0.745210730231966,5.606439,202,1.70566948130277,1.18577993113576
256,2020-11-12,4.34981161653115,4.67126194812129,0.787738736122801,110,1192,2285,37896,0.0602966012244036,4.76751117734724,0.725913671572269,2395,39088,0.0612720016373312,4.99701937406855,0.737656563884991,5.8556,206,1.7394451145959,1.23847828626309
257,2020-11-13,4.38968642305113,4.92720901594401,0.840418995227042,149,1443,2385,36594,0.0651746187899656,4.97615499254844,0.784640358800171,2534,38037,0.0666193443226332,5.28703427719821,0.802033478719649,5.606953,200,1.68878166465621,1.18588864379358
258,2020-11-14,4.41630690020296,3.2447052901616,1.06195003561725,95,955,1543,18088,0.0853051747014595,3.2193740685544,1.02699308608108,1638,19043,0.0860158588457701,3.41758569299553,1.03554904655063,6.144393,200,1.68878166465621,1.29955893721684
259,2020-11-15,4.43429269459011,2.26430763367424,0.861919460582733,59,742,1056,15984,0.0660660660660661,2.20327868852459,0.795372535275573,1115,16726,0.0666626808561521,2.32637853949329,0.802555209323383,6.601307,202,1.70566948130277,1.39619772191689
260,2020-11-16,4.46098331892158,5.51052301176251,0.766637206736164,200,1690,2628,46915,0.0560161995097517,5.48315946348733,0.674381710211408,2828,48605,0.0581833144738196,5.90044709388972,0.700471711112637,6.440217,237,2.00120627261761,1.36212666734791
261,2020-11-17,4.45239911623902,5.31090977404411,0.808069599820502,162,1788,2557,43186,0.0592090029176122,5.33502235469449,0.712820023438761,2719,44974,0.0604571530217459,5.67302533532042,0.727846562354164,7.234296,243,2.0518697225573,1.53007693701754
262,2020-11-18,4.46575616754066,5.11113218842302,0.743789899704556,113,1386,2514,45476,0.0552819069399244,5.24530551415797,0.665541526775731,2627,46862,0.0560582134778712,5.48107302533532,0.674887518386921,6.448655,211,1.7816646562123,1.36391133156327
263,2020-11-19,4.51478045299042,4.85809631844159,0.795905535867359,117,1595,2373,39648,0.0598516949152542,4.95111773472429,0.720557423196372,2490,41243,0.0603738816283975,5.19523099850969,0.726844054059252,6.701831,216,1.82388419782871,1.41745887214032
264,2020-11-20,4.53133134025697,4.86711959716607,0.782987370982434,121,1463,2381,39701,0.0599733004206443,4.96780923994039,0.722021437703137,2502,41164,0.0607812651831698,5.22026825633383,0.7317485641971,5.882353,200,1.68878166465621,1.24413663205044
265,2020-11-21,4.56029216605934,3.33820464927309,0.990601347043004,64,927,1613,20581,0.0783732568874204,3.36542473919523,0.943539395338227,1677,21508,0.0779709875395202,3.49895678092399,0.938696455381985,6.892308,224,1.89143546441496,1.45774537199217
266,2020-11-22,4.59218766797481,2.60747763182259,0.9083456702176,68,964,1232,17331,0.0710864924124401,2.57049180327869,0.855813688639944,1300,18295,0.0710576660289697,2.7123695976155,0.855466646427974,6.54485,197,1.66344993968637,1.38425688432423
267,2020-11-23,4.02431953460528,5.62637922262831,0.766900994536309,137,1864,2750,48120,0.0571487946799668,5.73770491803279,0.688017077739936,2887,49984,0.0577584827144686,6.02354694485842,0.695357141203742,6.670327,243,2.0518697225573,1.41079567452941
268,2020-11-24,4.05330031514097,5.51363555466069,0.758963923664162,110,1881,2730,47528,0.0574398249452954,5.69597615499255,0.691520805050487,2840,49409,0.0574794065858447,5.92548435171386,0.691997330317824,6.438026,214,1.80699638118215,1.3616632637812
269,2020-11-25,4.12201532020156,5.33440070183134,0.917349140000576,124,1628,2621,36646,0.0715221306554604,5.46855439642325,0.861058358323583,2745,38274,0.0717197052829597,5.72727272727273,0.863436968731885,6.631382,213,1.79855247285887,1.4025586814188
270,2020-11-26,4.13098664471047,0.883019384854897,1.27389453440082,40,591,352,3172,0.110970996216898,0.734426229508197,1.3359851412195,392,3763,0.104172203029498,0.817883755588674,1.25413414423613,6.863905,174,1.4692400482509,1.45173804588303
271,2020-11-27,4.20243293142223,5.06998506091587,1.09464389331751,169,1819,2419,27616,0.0875941483198146,5.04709388971684,1.05455014916077,2588,29435,0.087922541192458,5.39970193740686,1.05850368669121,6.7134,249,2.10253317249698,1.4199057529542
272,2020-11-28,4.40456143630935,3.81920968469724,1.31516619007603,91,918,1848,16895,0.109381473808819,3.85573770491803,1.31684880477824,1939,17813,0.108853084825689,4.04560357675112,1.31048750448977,6.417275,211,1.7816646562123,1.35727436035231
273,2020-11-29,4.61908725971175,2.67027690338493,1.16232680071311,63,1136,1261,12959,0.0973068909638089,2.63099850968703,1.17148232328944,1324,14095,0.093934019155729,2.76244411326379,1.13087615796291,6.833856,218,1.84077201447527,1.44538258546498
274,2020-11-30,5.37136812168432,6.12650322961067,1.05042722557812,179,2078,2955,36206,0.081616306689499,6.16542473919523,0.982582627313394,3134,38284,0.0818618744122871,6.53889716840537,0.985539028895722,7.727641,286,2.41495778045838,1.63442099571972
275,2020-12-01,5.47472957740908,6.92853508887047,1.07851151671043,188,2474,3392,39272,0.0863719698512935,7.07719821162444,1.03983628401108,3580,41746,0.0857567192066306,7.46944858420268,1.03242925201698,7.060185,244,2.06031363088058,1.49325189895149
276,2020-12-02,5.41408016769167,6.8360814656482,1.09701435858921,174,2434,3377,37180,0.0908284023668639,7.04590163934426,1.09348748861965,3551,39614,0.0896400262533448,7.40894187779434,1.07918057164164,5.945623,199,1.68033775633293,1.25751844111729
277,2020-12-03,5.4661902818651,6.14898541866289,1.06539347303325,207,3164,2970,34006,0.0873375286714109,6.19672131147541,1.05146069291635,3177,37170,0.0854721549636804,6.62861400894188,1.0290033694597,6.585736,217,1.83232810615199,1.39290440519522
278,2020-12-04,5.49293843335568,5.7935152509892,1.18836393136275,166,1902,2819,29074,0.096959482699319,5.88166915052161,1.16729985854533,2985,30976,0.0963649276859504,6.22801788375559,1.16014198224813,6.819572,223,1.88299155609168,1.44236147339431
279,2020-12-05,5.32535923014279,3.39466381667533,1.26177031251797,121,1286,1609,15390,0.10454840805718,3.35707898658718,1.25866329459226,1730,16676,0.103741904533461,3.60953800298063,1.24895376002231,6.511103,173,1.46079613992762,1.3771192849789
280,2020-12-06,5.14424305943814,3.03504770259897,1.17570935704298,118,2199,1407,13827,0.10175743111304,2.93561847988077,1.22506258941728,1525,16026,0.0951578684637464,3.18181818181818,1.14561013842936,6.839623,203,1.71411338962606,1.44660232456548
281,2020-12-07,5.0406151091488,6.31374029004474,1.06754509510252,204,2293,3045,36225,0.0840579710144927,6.3532041728763,1.0119779411273,3249,38518,0.0843501739446492,6.77883755588674,1.01549578620591,7.262248,252,2.12786489746683,1.53598887517207
282,2020-12-08,4.99592254687115,5.75548066638023,0.947169085837599,210,2636,2748,37822,0.0726561260641954,5.73353204172876,0.874710583390754,2958,40458,0.0731128577784369,6.17168405365127,0.880209198385231,7.327586,238,2.00965018094089,1.54980807290891
283,2020-12-09,5.05199545535443,5.56826827071562,0.927679158200751,142,2691,2719,37640,0.0722369819341126,5.67302533532042,0.869664487123171,2861,40331,0.0709379881480747,5.96929955290611,0.854025838684879,7.520259,232,1.95898673100121,1.5905590338436
284,2020-12-10,5.03909214952028,5.42358976663748,0.971678928741843,181,3358,2607,33373,0.0781170407215414,5.43934426229508,0.940454796639251,2788,36731,0.0759031880427976,5.81698956780924,0.913802118151354,7.056962,223,1.88299155609168,1.49257022405624
285,2020-12-11,5.05957325634282,5.48066731504569,1.06282649523871,162,2260,2651,31269,0.0847804534842816,5.53114754098361,1.02067594220267,2813,33529,0.0838975215485102,5.86915052160954,1.01004628231755,7.27104,235,1.98431845597105,1.5378484115292
286,2020-12-12,5.03344614648932,3.78717417605827,1.28678182779851,100,1493,1808,17130,0.105545826036194,3.77228017883756,1.27067125743818,1908,18623,0.102453954787091,3.98092399403875,1.23344807130681,8.353469,242,2.04342581423402,1.76678563622376
287,2020-12-13,4.88844362068749,2.9447245617599,1.17571863106833,87,2255,1389,13323,0.104255798243639,2.89806259314456,1.25514055102508,1476,15578,0.0947490050070612,3.0795827123696,1.14068781168147,7.049519,205,1.73100120627262,1.49099600555009
288,2020-12-14,4.26445943346535,6.45710803780253,0.970962506421007,234,2668,3090,41798,0.0739269821522561,6.44709388971684,0.890010480734731,3324,44466,0.0747537444339495,6.93532041728763,0.899963911462741,7.61194,255,2.15319662243667,1.6099498610454
289,2020-12-15,4.25057848951657,5.57259089740571,0.897408167325164,191,2530,2675,38950,0.0686777920410783,5.58122205663189,0.826815229443457,2866,41480,0.0690935390549662,5.97973174366617,0.831820427666379,7.033925,226,1.90832328106152,1.48769782425424
290,2020-12-16,4.20370554004519,4.55325059010281,0.860082157882778,159,2409,2179,33015,0.0660003028926246,4.54634873323398,0.794580809279119,2338,35424,0.0660004516711834,4.87809239940387,0.794582600431318,6.853693,193,1.62967430639324,1.44957817494592
291,2020-12-17,4.16565276247216,1.05570045608251,0.7393670844237,62,1871,435,7084,0.0614059853190288,0.907600596125186,0.739269599849488,497,8955,0.055499720826354,1.03695976154993,0.668163798592166,6.525653,145,1.22436670687575,1.38019665690751
292,2020-12-18,4.12021119658289,5.38350070740429,1.06264063296715,185,2543,2583,30063,0.0859195689052989,5.3892697466468,1.03438980734306,2768,32606,0.0848923511010243,5.775260804769,1.0220230829728,6.752609,220,1.85765983112183,1.4281985829163
293,2020-12-19,4.11318429005194,3.45906352975862,1.17892544111027,101,1352,1657,16933,0.0978562570129333,3.45722801788376,1.17809616748063,1758,18285,0.0961443806398687,3.66795827123696,1.15748680579167,6.486299,187,1.57901085645356,1.37187315897773
294,2020-12-20,4.19991032954074,2.67835511874864,1.01619900019686,96,2044,1235,14789,0.0835080127121509,2.57675111773472,1.00535696677124,1331,16833,0.0790708726905483,2.77704918032787,0.951938025422047,7.539118,212,1.79010856453558,1.59454777317016
295,2020-12-21,4.58310833622467,6.13901707657764,0.863767302885497,196,3132,2964,44604,0.0664514393327953,6.18420268256334,0.800012062500931,3160,47736,0.0661974191385956,6.59314456035768,0.796953901210235,6.927024,243,2.0518697225573,1.46508791796285
296,2020-12-22,3.92664898905007,5.52340255168905,0.789530160891436,175,4297,2672,42719,0.0625482806245465,5.57496274217586,0.753021747771758,2847,47016,0.0605538540071465,5.94008941877794,0.729010750151343,6.308201,210,1.77322074788902,1.33420485755228
297,2020-12-23,4.0427734562497,5.16033286652441,0.880375415852184,153,3632,2502,34995,0.0714959279897128,5.22026825633383,0.860742903175009,2655,38627,0.0687343050198048,5.53949329359165,0.827495591902464,6.412639,207,1.74788902291918,1.35629383139966
298,2020-12-24,4.14847907179929,3.73808650287007,1.1469600048744,105,2190,1789,18590,0.0962345346960732,3.73263785394933,1.15857217479452,1894,20780,0.0911453320500481,3.95171385991058,1.09730302026287,7.535927,215,1.81544028950543,1.59387286637812
299,2020-12-25,4.32774092643894,0.788285277182032,1.3017749617653,21,711,321,2505,0.12814371257485,0.669746646795827,1.54272829637474,342,3216,0.10634328358209,0.713561847988078,1.28027188704763,7.069881,173,1.46079613992762,1.49530263422433
300,2020-12-26,4.51447257482576,4.27193480015604,1.41345762589488,110,1388,2062,17227,0.11969582631915,4.30223546944858,1.44102378891706,2172,18615,0.116680096696213,4.5317436661699,1.40471727547182,7.054837,229,1.93365500603136,1.49212077970241
301,2020-12-27,4.6867471447653,3.41829442759578,1.29139816410618,109,2185,1612,14191,0.113593122401522,3.36333830104322,1.36755304400928,1721,16376,0.10509281875916,3.59076005961252,1.26521748112172,7.219863,221,1.86610373944511,1.5270243109663
302,2020-12-28,4.88226815206585,7.39385005905522,1.03222242633935,226,3108,3600,43429,0.0828939188100117,7.51117734724292,0.997963860855813,3826,46537,0.0822141521799858,7.98271236959762,0.989780117822305,6.686438,248,2.0940892641737,1.41420320299276
303,2020-12-29,4.96647540084745,6.83052409039674,1.00132128220415,152,3418,3383,41356,0.0818019150788277,7.05842026825633,0.984817175606934,3535,44774,0.0789520703979988,7.37555886736215,0.950507758929002,6.896552,228,1.92521109770808,1.45864299168049
304,2020-12-30,5.06935258575592,6.3662548561012,1.01036898589164,121,3437,3178,37418,0.0849323854829227,6.63070044709389,1.02250505881494,3299,40855,0.0807489903316607,6.88315946348733,0.972140964119313,6.403785,203,1.71411338962606,1.35442118184256
305,2020-12-31,5.12634707932815,5.10673355397396,1.12942986762084,102,2250,2533,26465,0.0957113168335537,5.2849478390462,1.15227312987489,2635,28715,0.0917638864704858,5.49776453055142,1.10474982657184,6.390211,188,1.58745476477684,1.35155023706188
306,2021-01-01,5.17106840518535,1.37773601865318,1.24533975414225,105,1125,559,5241,0.106659034535394,1.16631892697466,1.28407322790534,664,6366,0.1043041156142,1.38539493293592,1.25572224616466,5.44624,155,1.30880579010856,1.15189732594055
307,2021-01-02,5.25779268290491,4.99207509451533,1.31443248111936,155,1683,2405,22021,0.10921393215567,5.01788375558867,1.31483176278732,2560,23704,0.107998650016875,5.34128166915052,1.30020092288168,6.820305,219,1.84921592279855,1.44251650525848
308,2021-01-03,5.32304559566677,3.81725588260145,1.20809200219458,140,2543,1811,17137,0.10567777323919,3.77853949329359,1.272259776138,1951,19680,0.0991361788617886,4.07064083457526,1.19350520795325,6.332637,182,1.53679131483715,1.33937315036653
309,2021-01-04,5.46725949602613,7.70689934005562,0.987729612490446,300,3624,3708,46834,0.0791732502028441,7.73651266766021,0.953170553198538,4008,50458,0.0794323992231162,8.36244411326379,0.956290460672095,6.007861,214,1.80699638118215,1.2706819788556
310,2021-01-05,6.11098840647971,7.4375940344336,1.04301267322527,145,3278,3698,44002,0.0840416344711604,7.71564828614009,1.01178126469927,3843,47280,0.0812817258883249,8.01818181818182,0.978554593014844,7.674282,262,2.21230398069964,1.62313539511915
311,2021-01-06,6.00080167691669,6.82302524543423,1.0174279956089,157,3503,3383,40044,0.0844820697233044,7.05842026825633,1.01708368580562,3540,43547,0.0812914781730085,7.38599105812221,0.978672001237483,6.459627,208,1.75633293124246,1.36623194495163
312,2021-01-07,5.89182121997127,6.11623085648951,1.05072369810105,264,4235,2905,33178,0.0875580203749473,6.06110283159463,1.05411520310125,3169,37413,0.0847031780397188,6.61192250372578,1.01974561942252,6.286081,196,1.65500603136309,1.3295264062079
313,2021-01-08,5.68952718068382,5.88383839182827,1.13602448350995,211,2665,2823,30396,0.0928740623766285,5.89001490312966,1.11811528750586,3034,33061,0.0917697589304619,6.33025335320417,1.1048205253989,6.699,221,1.86610373944511,1.4168601065094
314,2021-01-09,5.43020783483953,4.22076798757413,1.28872539839993,125,1455,2022,19246,0.105060791852853,4.21877794336811,1.26483190766195,2147,20701,0.103714796386648,4.4795827123696,1.24862740374379,7.799443,224,1.89143546441496,1.64960735030512
