"time","date","daily_hdeath","daily_hosp_adm","movavg.daily_hdeath","movavg.daily_hosp_adm","hcfr","smooth.hcfr","rel.hcfr","smooth.rel_haz"
254,2020-11-10,5,106,4.64285714285714,87.2857142857143,0.0777047220561865,0.0846622400372223,0.759888999494907,0.816550506386936
255,2020-11-11,3,115,4.85714285714286,92.7857142857143,0.0759352317141262,0.0849707031033997,0.742584822733656,0.819525571454646
256,2020-11-12,7,113,5.21428571428571,96.8928571428571,0.0758835758835759,0.0852453361339432,0.742079670712566,0.82217435254126
257,2020-11-13,2,87,5.75,100.928571428571,0.0791543756145526,0.0854888621043357,0.774065432572996,0.824523112205012
258,2020-11-14,9,129,6.17857142857143,103.642857142857,0.0796500920810313,0.0857040039900598,0.778913136544877,0.826598113004138
259,2020-11-15,1,82,6.14285714285714,105.071428571429,0.0743944636678201,0.0858934847665981,0.727517364049296,0.828425617496872
260,2020-11-16,6,81,6.25,106.071428571429,0.074468085106383,0.0860600274094332,0.728237321856371,0.830031888241448
261,2020-11-17,9,134,6.67857142857143,109.428571428571,0.0765139116202946,0.086206354894048,0.74824384168759,0.831443187796102
262,2020-11-18,9,117,7.10714285714286,115.75,0.0765973826020015,0.0863351901959251,0.749060120017886,0.832685778719068
263,2020-11-19,10,125,7.39285714285714,119.107142857143,0.0762992996682639,0.0864492562905471,0.746145111299103,0.833785923568581
264,2020-11-20,13,122,7.75,120.428571428571,0.0767869780608634,0.0865512761533967,0.750914209444255,0.834769884902875
265,2020-11-21,7,96,8.53571428571428,122.178571428571,0.0823569951757409,0.0866439727599566,0.805384447810635,0.835663925280186
266,2020-11-22,0,89,9.14285714285714,123.964285714286,0.0870156356220259,0.0867300690857095,0.850942163404473,0.836494307258747
267,2020-11-23,12,93,9.25,127.107142857143,0.0872053872053872,0.086812288106138,0.852797779601501,0.837287293396795
268,2020-11-24,6,192,9,130.107142857143,0.0822454308093995,0.0868933527967249,0.804293439021527,0.838069146252563
269,2020-11-25,14,206,9.07142857142857,132.5,0.0783708731872879,0.0869759861329527,0.766403415905264,0.838866128384285
270,2020-11-26,4,116,9.46428571428571,133.928571428571,0.0794602698650675,0.0870629110903042,0.777056829618428,0.839704502350198
271,2020-11-27,15,121,9.82142857142857,134.857142857143,0.0815539739027283,0.0871568506442621,0.797531552702389,0.840610530708535
272,2020-11-28,18,144,10.0714285714286,138,0.0824320374159602,0.087260527770309,0.806118299902647,0.841610476017531
273,2020-11-29,9,117,10.8214285714286,141.785714285714,0.087294727744166,0.0873766654439276,0.853671457427385,0.842730600835421
274,2020-11-30,1,134,11.25,144.392857142857,0.0885080078673785,0.0875079866406006,0.865536350506449,0.84399716772044
275,2020-12-01,7,165,11.1785714285714,145.107142857143,0.0859181992863025,0.0876572143358106,0.840210128373717,0.845436439230822
276,2020-12-02,13,153,11.1785714285714,141.928571428571,0.0859181992863025,0.0878270715050404,0.840210128373717,0.847074677924802
277,2020-12-03,17,129,11.4285714285714,140.928571428571,0.0862533692722372,0.0880202811237725,0.843487818307264,0.848938146360615
278,2020-12-04,16,144,11.6071428571429,143.607142857143,0.0866666666666667,0.0882395661674897,0.847529530769986,0.851053107096495
279,2020-12-05,11,162,11.1071428571429,144.214285714286,0.0823622881355932,0.0884876496116748,0.805436208654251,0.853445822690678
280,2020-12-06,17,129,10.75,145.857142857143,0.0778985507246377,0.0887672544318102,0.761784486269009,0.856142555701397
281,2020-12-07,7,126,11.25,147.428571428571,0.0793450881612091,0.0890811036033787,0.775930446209685,0.859169568686888
282,2020-12-08,9,179,11.9642857142857,146.214285714286,0.0828592629235716,0.0894319201018631,0.810296217987249,0.862553124205385
283,2020-12-09,11,130,12.4285714285714,146.178571428571,0.0856509968003938,0.0898224269027458,0.837597105325608,0.866319484815123
284,2020-12-10,14,164,12.3928571428571,147.428571428571,0.0873175641670861,0.0902553469815098,0.853894779075099,0.870494913074337
285,2020-12-11,10,148,12.2142857142857,147.178571428571,0.0866700456158135,0.0907323983753896,0.847562574145197,0.87509597911126
286,2020-12-12,9,134,12.6785714285714,147.035714285714,0.0882864958965431,0.0912512793686281,0.863370143544502,0.880100483334126
287,2020-12-13,8,173,13.0357142857143,147.392857142857,0.0903912828132739,0.0918086833072205,0.883953248174206,0.885476533721164
288,2020-12-14,16,122,13.3928571428571,147.678571428571,0.0918217433888345,0.0924013035371617,0.897941989486396,0.891192238250608
289,2020-12-15,12,143,13.8214285714286,147.535714285714,0.09375,0.0930258334044465,0.91679877126561,0.897215704900687
290,2020-12-16,21,174,13.9285714285714,149.285714285714,0.0952613580850025,0.0936789662550701,0.931578624441851,0.903515041649634
291,2020-12-17,8,143,14,151.535714285714,0.0957732714390423,0.0943573954350274,0.936584720804285,0.91005835647568
292,2020-12-18,20,123,14.4285714285714,150.678571428571,0.0978682170542636,0.0950578142903134,0.957071585507252,0.916813757357057
293,2020-12-19,20,179,14.8214285714286,150.535714285714,0.100703712691094,0.0957769161669231,0.984800427275524,0.923749352271995
294,2020-12-20,18,122,15.0357142857143,149.821428571429,0.10225892640272,0.0965113944108515,1.00000915282085,0.930833249198726
295,2020-12-21,16,141,15.6785714285714,148.821428571429,0.106372667797432,0.0972579423680935,1.04023819875126,0.938033556115482
296,2020-12-22,12,160,16.3214285714286,148.821428571429,0.110519951632406,0.0980132533846441,1.08079526247386,0.945318381000495
297,2020-12-23,11,198,16.4642857142857,147.892857142857,0.111595255386105,0.0987740208064983,1.09131085884857,0.952655831831995
298,2020-12-24,16,159,16.8214285714286,147.321428571429,0.112679425837321,0.0995369379796512,1.10191316431541,0.960014016588213
299,2020-12-25,20,129,17.2142857142857,146.714285714286,0.113598868724959,0.100298698250098,1.11090456815153,0.967361043247383
300,2020-12-26,10,149,16.9642857142857,144.25,0.112585920834321,0.101055994963833,1.1009987614156,0.974665019787734
301,2020-12-27,13,138,16.8214285714286,144.642857142857,0.111743772241993,0.101805521466851,1.09276323293913,0.981894054187499
302,2020-12-28,29,129,16.75,146.678571428571,0.111799761620977,0.102543971105148,1.09331076354027,0.989016254424908
303,2020-12-29,17,136,16.7857142857143,146.821428571429,0.112790976721862,0.103268037224719,1.10300404126348,0.995999728478194
304,2020-12-30,20,155,17.1071428571429,145.428571428571,0.114950803935685,0.103974413171558,1.12412539524512,1.00281258432559
305,2020-12-31,19,146,17.2857142857143,145.107142857143,0.116879980680995,0.10465979229166,1.1429911751881,1.00942292994532
306,2021-01-01,20,103,17.25,147.392857142857,0.117090909090909,0.105320867931021,1.1450538835298,1.01579887331562
307,2021-01-02,13,130,17.3571428571429,149.035714285714,0.118305744888023,0.105954333435636,1.15693398983469,1.02190852241473
308,2021-01-03,21,182,17.6428571428571,149.285714285714,0.122307501856895,0.106556882151499,1.19606791913566,1.02771998522086
309,2021-01-04,11,138,17.0714285714286,148.071428571429,0.118024691358025,0.107125207424605,1.15418551483776,1.03320136971227
310,2021-01-05,18,167,16.4642857142857,148.571428571429,0.112247382517653,0.10765600260095,1.09768813194629,1.03832078386717
311,2021-01-06,14,152,16.3571428571429,149.857142857143,0.111408416443688,0.108145961026528,1.08948372591168,1.04304633566379
312,2021-01-07,18,196,15.8571428571429,150.392857142857,0.109037328094303,0.108591776047334,1.06629640980205,1.04734613308038
313,2021-01-08,17,156,15.25,154.428571428571,0.105094757568299,0.108990141009364,1.02774127578746,1.05118828409515
314,2021-01-09,16,168,14.7857142857143,159.285714285714,0.100314998788466,0.109337749258612,0.980999121373621,1.05454089668635
315,2021-01-10,15,126,14.3928571428571,158.821428571429,0.0965732087227414,0.10963217069091,0.944407457004658,1.05738053298145
316,2021-01-11,11,107,14.1071428571429,156.607142857143,0.0944976076555024,0.109874481401438,0.924109766251779,1.05971757170494
317,2021-01-12,18,172,14.25,155.892857142857,0.0962373371924746,0.110066634035211,0.941122906537973,1.06157084573055
318,2021-01-13,16,155,14.8928571428571,155.071428571429,0.100240384615385,0.110210581237246,0.980269455430152,1.06295918793202
319,2021-01-14,9,161,15.1071428571429,153.464285714286,0.100810295519542,0.110308275652557,0.985842720674555,1.06390143118307
320,2021-01-15,13,201,15.0357142857143,153.071428571429,0.0999762526715745,0.110361669926163,0.977686459787089,1.06441640835745
321,2021-01-16,7,168,15.1428571428571,153.714285714286,0.0980573543015726,0.110372716703078,0.958921193997209,1.06452295232888
322,2021-01-17,16,131,15.25,153.071428571429,0.0957399103139013,0.110343368628318,0.936258476126554,1.0642398959711
323,2021-01-18,8,127,15.4642857142857,152.535714285714,0.0973690128176299,0.110275578346901,0.952189773979184,1.06358607215784
324,2021-01-19,25,158,15.3928571428571,151.357142857143,0.0982896237172178,0.11017129850384,0.961192600022447,1.06258031376285
325,2021-01-20,25,138,15.2857142857143,150.714285714286,0.0980526918671248,0.110032481744154,0.958875599179366,1.06124145365984
326,2021-01-21,13,165,15.5357142857143,150.714285714286,0.100184246890834,0.109861080712857,0.979720474129993,1.05958832472256
327,2021-01-22,20,176,15.9285714285714,145.535714285714,0.103793344193623,0.109659048054966,1.0150145111708,1.05763975982474
328,2021-01-23,16,166,16.3214285714286,139.714285714286,0.106626224918339,0.109428336415497,1.04271778122478,1.0554145918401
